DS1,0.0,0.0,612.018401847586,88.75658903319793,5.981523993619209,46.256871522383314
DS2,0.0,0.0,4968.597180484354,285.23464894230847,167.43959615308327,180.54721049343922
DS4,0.0,27.0,54015.79359880065,645.8151588810654,3309.97897651272,2347.893183292051
DS3,0.0,0.0,23896.142679031585,248.42697510365605,507.3182759657958,1027.993610001733
DS2,0.0,0.0,3557.123472394411,283.1876359562848,31.39672536566275,147.13365120429063
DS1,0.0,0.0,265.6248683819481,118.44833348511294,2.1272426247932485,12.117315339830313
DS3,0.0,0.0,21424.39241827089,277.7230185534098,626.291420210337,971.3282970940097
DS4,0.0,1.0,58559.83630450934,615.9389932120199,2149.46789059532,2210.912129222493
DS3,0.0,0.0,17950.95718271116,296.2625880784599,426.5536655188734,803.1477000933028
DS3,0.0,0.0,13187.046503127243,211.47668514230594,737.2722082873197,482.24066683003537
DS4,0.0,1.0,70236.36464656201,728.3179699594848,2037.385184499142,2230.1946963913197
DS3,0.0,0.0,15736.090660812213,207.87542570249025,598.5466485450943,570.2658495573888
DS2,0.0,0.0,4776.073160735253,268.6663962780323,55.18740021404713,179.45338045441952
DS2,0.0,0.0,3659.8306802554293,236.54725305333034,79.32377079816987,139.23312344152959
DS2,0.0,0.0,4198.100494844753,275.27831841583316,158.0356841828923,119.60377692869776
DS3,0.0,0.0,14827.945271863406,282.62498832638823,230.96768688087664,626.6534063554548
DS1,0.0,0.0,598.6021985484942,102.63580814934323,4.228816795251001,27.07451474871022
DS3,0.0,0.0,12133.13971125818,217.11876100456874,737.7748317821868,476.3482088884216
DS3,0.0,0.0,24618.68926544743,262.17205333129726,1277.9926495289274,1032.3375933872255
DS2,0.0,0.0,3730.8968667324207,229.9525220222876,173.31311338106735,157.43571830856595
DS1,0.0,0.0,419.3761580606228,69.05288303488557,3.8531501525784275,33.593213817905486
DS0,0.0,0.0,0.0,25.210460670175753,0.0,0.0
DS4,0.0,22.0,48937.778054155904,729.9477700575798,2973.6894969415193,2513.15014999577
DS4,0.0,1.0,67209.32141556793,847.2369983929125,1155.2684248480145,2285.607574282337
DS0,0.0,0.0,0.0,25.327019638738093,0.0,0.0
DS2,0.0,0.0,13778.136875512822,602.6872403684376,87.22399546078421,441.8012632799539
DS3,0.0,0.0,9150.69094149007,380.3502100202368,154.04921736982905,370.4805566048923
DS4,0.0,1.0,73889.22071922098,651.2273537531497,1549.2261707169735,2068.873680518839
DS2,0.0,0.0,2993.417932373596,191.42914849016722,29.574613109156825,124.21424419228629
DS4,0.0,1.0,32992.50993414632,637.8616012442207,878.7262588785717,1637.4671708962032
DS2,0.0,0.0,7947.023922139957,237.37716076852809,165.6307326631881,400.3757949054985
DS3,0.0,0.0,11519.337315282532,391.629323573918,227.5868985207237,441.8941971729326
DS1,0.0,0.0,3816.233102455953,77.23521064005284,7.933938889662063,120.1577893058189
DS2,0.0,0.0,5081.12002003898,330.5029109652631,21.270112259667005,137.9075351533559
DS0,0.0,0.0,0.0,39.45533160132945,0.0,0.0
DS2,0.0,0.0,8615.636119501256,257.08099983268625,135.55723230997592,274.64370529111727
DS2,0.0,0.0,8418.360855826955,201.71392983520445,114.72242981759881,391.5472401669567
DS3,0.0,0.0,7542.836096048644,376.9609677756126,110.47426729226667,521.1072686339678
DS4,0.0,0.0,25395.410211893308,627.8514028326895,105.91929711404255,892.443993575233
DS3,0.0,0.0,21385.497479173486,333.3444794336922,158.0899420549525,1072.4194425273995
DS4,0.0,0.0,28947.812978568207,592.6582209010592,271.7569644009705,784.6753629285473
DS3,0.0,0.0,10607.054092310605,474.1300076271857,112.49630204169308,605.5783075355724
DS2,0.0,0.0,8552.060783987432,283.6189624424133,130.31141667646853,220.61852546862355
DS4,0.0,1.0,29404.67550307989,676.242829746985,863.319381141804,955.70228220606
DS4,0.0,1.0,59593.830809553954,576.6414938155838,304.36167828931366,1866.7250255857775
DS2,0.0,0.0,6585.217717132727,148.55028115009472,42.21151332799086,225.82575423263623
DS3,0.0,0.0,41934.23160242674,274.6778171691888,228.6121307771586,1522.3712896511265
DS4,0.0,1.0,56893.08146991294,622.8774237530292,894.8920666899435,2838.9381425459974
DS1,0.0,0.0,593.5327448407055,136.7311485276545,2.1901364232393505,24.107353493170134
DS2,0.0,0.0,6073.269357224741,163.23164841752111,65.92558712751736,224.75417182612844
DS3,0.0,0.0,21560.361988909444,355.09546387655286,382.1687581286845,699.6208539870967
DS0,0.0,0.0,0.0,72.8993207544917,0.0,0.0
DS4,0.0,0.0,37162.07392880999,552.4221145682421,276.46493258648457,1178.725650530323
DS3,0.0,0.0,6854.552859398764,381.36023230284223,53.62333346640537,523.456908823988
DS2,0.0,0.0,7506.247723287802,222.56546244300432,74.7540494307033,470.6564005952228
DS3,0.0,0.0,11687.596104599928,469.07231476060525,68.95234038777103,415.46110526419807
DS1,0.0,0.0,851.5612947931065,137.02618098760192,10.952250476268913,64.17284995587667
DS4,0.0,1.0,24538.193911574566,884.9167876284239,342.91512548395997,912.7370423848753
DS4,0.0,0.0,34426.79130096802,460.5354373741083,249.47934273137994,1144.1672500646448
DS3,0.0,0.0,12981.66208145198,242.51144393818407,134.06043709294664,439.7578478164768
DS2,0.0,0.0,8225.390771734239,235.0982396396022,162.20029806440343,386.56792943096997
DS3,0.0,0.0,28008.019237326283,405.2103963244157,218.64190907039293,1354.3408383822114
DS3,0.0,0.0,8088.468101445723,308.3230325658479,99.59419878489352,342.3834882691724
DS1,0.0,0.0,1814.2395467360943,97.44230862842731,9.422187877016707,68.5927676665953
DS3,0.0,0.0,21638.886502412195,409.36759927729463,99.19443031386449,816.9843881032217
DS1,0.0,0.0,2209.153094350262,67.98938447540748,14.060069496997695,75.08157505094002
DS2,0.0,0.0,6200.126174772186,221.4447463455085,64.28602794098938,236.66119098014934
DS1,0.0,0.0,868.0593348172774,117.29911393489377,8.23037680461329,98.17978628420724
DS2,0.0,0.0,8374.451362946944,231.73898007315194,44.359217897130335,339.6804331995991
DS4,0.0,1.0,74793.63929855349,430.4345867612529,795.8602738136993,1585.1294962899221
DS3,0.0,0.0,17224.7847537067,448.7502339926789,260.78440275984764,1051.1702315200243
DS2,0.0,0.0,4318.19236459422,217.25737907554404,57.11142534916241,267.8428394855913
DS3,0.0,0.0,35602.604785131276,294.45033610793985,799.0663741611814,1591.5459274898883
