# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
375.07254278275366	168.0	94.0	106.0	55.0	51.0	2747884.2928758836	119.0	4325218.933588007	107489.09875166316	68630.11197178299	168440.94716277864
381.13807755608457	152.0	107.0	122.0	54.0	39.0	2889403.383589275	97.0	3665618.68176902	103535.33480713797	63675.122437160055	149885.2838282553
380.16215400811063	164.0	98.0	110.0	58.0	44.0	3199087.004359628	76.0	3895951.99409212	99202.6594209531	56761.9248593275	157595.11644426675
374.5940800114155	150.0	102.0	127.0	42.0	53.0	2938497.1315060062	67.0	4129575.110738194	103696.83596138656	66087.87268736909	167075.64784508123
375.8669265820961	152.0	93.0	138.0	41.0	50.0	2934733.877031348	114.0	3847811.05238231	103766.53287058395	59282.80910832815	155618.20261570346
376.35366586146495	160.0	96.0	110.0	53.0	55.0	2605677.287709804	81.0	4185265.422000671	103622.55438255983	69984.43775427261	170074.60230681556
375.83874588690975	152.0	100.0	119.0	53.0	50.0	2849553.34280351	124.0	4573624.200455587	104188.82115015545	72716.21598432123	180214.64345365
376.3338658069167	148.0	96.0	115.0	69.0	46.0	2772689.0718955286	75.0	4158924.639429923	107428.69089201355	74764.65789043621	174886.27509315702
385.83280802418744	164.0	97.0	118.0	67.0	28.0	2877624.5007979716	76.0	3552115.8130581426	94910.27919544303	53572.16591402021	147421.13670814643
373.0583938083352	160.0	79.0	132.0	53.0	50.0	2855229.5814648033	133.0	4029864.1623092704	103260.19650881966	70321.2800729198	166927.46888750617
381.9759109467044	158.0	111.0	109.0	56.0	40.0	2997924.9055963126	48.0	3783106.209309295	95631.5786728687	60436.87686475834	157903.1541832778
382.8045622385793	189.0	80.0	110.0	57.0	38.0	2992748.8443166935	69.0	3475487.4980265494	97662.32052613086	52491.380439001456	139543.8951826281
379.99858899019773	151.0	103.0	123.0	53.0	44.0	2866771.6050984655	96.0	4074591.166200277	104589.46362122077	57201.69374518193	165524.78736715438
379.7470490756721	144.0	102.0	126.0	64.0	38.0	2920282.1919137337	70.0	3899144.077925128	103912.78357281366	54010.04916629212	167060.47507088422
375.6222273831559	146.0	100.0	128.0	53.0	47.0	2996149.184308334	77.0	4244077.604753421	105662.60628735906	62908.58300562219	172305.77794325742
