# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
394.13370045274985	175.0	125.0	111.0	41.0	22.0	3498837.600946904	36.0	2610010.977384534	87524.8247570116	38768.09015808931	105566.4687555483
399.4414466443959	197.0	123.0	98.0	37.0	19.0	3529109.0273049157	19.0	2428393.6483540516	82955.90970688162	36352.30370096705	100966.20887288613
402.7986291694859	218.0	116.0	92.0	35.0	13.0	3542015.6465507057	45.0	2028217.9937905597	73437.9734092301	28185.597459671935	81191.42268584736
403.41053555145425	223.0	118.0	80.0	37.0	16.0	3504753.0926411506	29.0	1930057.2431971587	74836.29295614426	28777.78170682452	81526.27658291135
400.50382608304574	195.0	102.0	119.0	50.0	8.0	3470550.312638027	12.0	1967684.4432659834	75617.20070557999	27323.38109269828	84329.88683516611
403.4845946013901	220.0	97.0	107.0	36.0	14.0	3506352.478575961	15.0	2212003.239911969	76628.5160672236	29934.34142040857	88877.09392376382
403.29260015665295	210.0	113.0	97.0	45.0	9.0	3444759.21136976	20.0	1823318.6082223142	76888.45373436267	31339.3297242866	78072.90388405437
405.15296261916296	227.0	109.0	89.0	36.0	13.0	3470695.7031136374	16.0	1891197.9481651983	73825.68078364557	26427.107040049767	81292.85266918127
403.17868531630074	213.0	106.0	106.0	35.0	14.0	3457911.8298821053	11.0	2037657.8923017865	75703.12659909193	31994.04138870632	83295.5297272254
397.12974598071526	214.0	106.0	91.0	44.0	19.0	3542803.8499377705	77.0	2251333.8150645993	78338.00399758486	38868.480545856466	96222.3850443663
404.36529393156064	217.0	114.0	92.0	42.0	9.0	3544641.312482292	6.0	1909076.3330218452	80100.74929166108	27743.321738140177	79560.8540377658
396.19260804657506	189.0	115.0	108.0	49.0	13.0	3503715.3001552476	23.0	2195987.5346143236	89563.05608028156	32974.52294080487	93350.65980604639
403.7793943644755	195.0	129.0	104.0	33.0	13.0	3541095.490296796	28.0	1997169.5539808946	74536.19666690537	33480.761212056255	81439.53556121571
406.9850013357251	219.0	101.0	113.0	30.0	11.0	3528473.1800514692	23.0	1884804.1329325403	75844.96133295754	24945.97056769512	77000.09738571622
400.92295637322354	201.0	118.0	98.0	46.0	11.0	3525598.0721032843	6.0	1967588.9719318477	80494.11308657334	28349.42046569632	83239.77068885973
405.39360193640005	199.0	124.0	106.0	35.0	10.0	3491940.1610119115	35.0	1829567.725076877	75168.13317413723	22978.138544412104	74648.17129682744
404.77363444072336	213.0	96.0	117.0	41.0	7.0	3492037.9781996906	9.0	2004295.7945725317	75399.00009493109	24644.510667981813	82111.29765107829
403.9220654864483	220.0	105.0	103.0	37.0	9.0	3587545.090606358	13.0	1629137.2130821585	73443.05875483205	33654.425904310185	71215.61063473008
403.5580796088593	206.0	124.0	95.0	35.0	14.0	3418766.7312106597	18.0	1987391.7522274216	74510.43301001955	24443.40351132182	83212.90588851413
401.0092138694152	201.0	114.0	110.0	36.0	13.0	3447466.2883628756	9.0	2018804.2717892102	80027.41867529739	28080.08565177011	83557.63285733433
408.0801305099993	235.0	103.0	98.0	29.0	9.0	3493351.115109099	14.0	1555296.315814026	69088.02716405154	24506.012067953325	66611.52928753945
406.9398542990698	222.0	116.0	94.0	30.0	12.0	3504620.3069884786	19.0	1642653.4455232248	72487.95538757881	22319.58260692376	66114.15172611488
399.1936046509279	195.0	116.0	113.0	34.0	16.0	3506694.451657381	18.0	2012836.1028398587	81001.39723719808	26742.162580506643	84663.42967024453
405.9789265585856	201.0	132.0	105.0	21.0	15.0	3507342.2298471187	25.0	1633658.1453415775	76500.57944304467	20196.798978686304	71054.46427816206
406.044768424827	222.0	119.0	91.0	29.0	13.0	3446224.1736285724	21.0	1785201.366105557	75272.28051615876	25993.284651291688	73563.59677504508
397.52892527633236	194.0	119.0	110.0	34.0	17.0	3486691.7817242043	44.0	2315492.3623370305	82441.5998537069	31629.144572715013	95749.71811690749
397.79371527842625	205.0	115.0	93.0	40.0	21.0	3435359.7012542067	39.0	2338191.556385285	80529.12247485577	37005.898106628054	100296.97175215434
406.08456770134546	213.0	124.0	98.0	27.0	12.0	3463508.313993103	54.0	1783780.831960572	72412.7982711562	22903.541921419626	75704.2335775781
397.5343955253762	190.0	119.0	103.0	45.0	17.0	3428810.4318462927	28.0	2439966.5052302415	84458.03536149456	35139.56761305443	101153.79137014598
406.5188899280038	216.0	120.0	102.0	24.0	12.0	3454974.146702313	16.0	1677005.1085541435	71731.39353677793	26885.563280028735	70822.3362626393
402.7452843268036	219.0	112.0	95.0	37.0	11.0	3469983.637055369	25.0	1763160.5700112698	79498.31558022727	27458.77746441141	77756.91294175731
403.30132194022224	194.0	134.0	98.0	37.0	11.0	3568640.8886514455	39.0	1923750.6929716228	78807.49502706961	27633.226173075247	80451.96605934257
400.62387937917777	219.0	98.0	105.0	38.0	14.0	3427225.139978	35.0	2050148.0291507645	79095.61093388159	35308.89759776406	89027.11656303509
400.8816554589252	211.0	108.0	100.0	43.0	12.0	3475429.630920466	16.0	1964837.4902248506	78357.83491547366	31156.76271567047	88575.93453113106
