# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
367.3696328514966	154.0	96.0	117.0	61.0	46.0	5065442.93610856	70.0	4016869.5517927115	104526.47077462974	65427.02368874822	163053.89523036976
371.1112522349074	177.0	93.0	112.0	48.0	44.0	5495920.205853176	93.0	3886608.5149729443	99228.90396590333	55001.879748380976	157174.1049905539
367.42214489366285	157.0	112.0	99.0	60.0	46.0	5372638.568136016	72.0	4188550.486405517	101920.54767559333	59786.44848456177	167886.20267439482
370.8167075794498	135.0	113.0	132.0	48.0	46.0	5056531.78668192	58.0	3968710.6444085087	100660.07995569608	56365.71731017607	160417.499333503
363.82773872634743	159.0	101.0	103.0	61.0	50.0	5279022.8104245225	153.0	4836010.1931271255	104763.52515499544	73840.83226388312	195625.9997470099
368.81900556398045	146.0	117.0	101.0	67.0	43.0	5428317.994885294	80.0	4126801.824774897	97133.4720653153	64577.76756489008	176252.32481644378
366.2537200160424	148.0	108.0	110.0	63.0	45.0	5284668.836857589	70.0	3929526.984798795	103587.5692285524	61287.52707023607	158356.8300477379
372.67233096234	176.0	99.0	101.0	54.0	44.0	5061169.593029531	119.0	3687805.397125463	98187.63274751374	53985.72847953889	151135.197598721
370.9374126566912	148.0	108.0	124.0	46.0	48.0	5287376.416250904	63.0	3857723.6181483055	98106.89984795508	59509.4480395985	150850.32038057066
368.91792105833565	159.0	109.0	111.0	46.0	49.0	5226619.576062327	176.0	4289415.04085763	101199.31732144768	77208.93385383554	174456.98182269523
368.0633875516085	167.0	83.0	128.0	51.0	45.0	5766712.896930223	85.0	3489591.0852245097	104139.64212392678	53983.08168940081	146355.9182007783
370.14519850828106	163.0	97.0	119.0	52.0	43.0	5273996.518766124	76.0	4117277.54097504	98433.27926563274	58005.62727777499	165825.55920627504
372.93026262806825	162.0	101.0	108.0	71.0	32.0	5185067.400245129	65.0	3569300.7633985644	97177.913753171	60695.44224070419	146320.0967400468
365.9029466007336	152.0	107.0	97.0	71.0	47.0	5175940.1798518635	102.0	4525972.977038082	107005.54713878414	58055.902164005725	180694.09227455617
374.04303468668115	156.0	105.0	119.0	59.0	35.0	5093703.26582469	45.0	3536396.9007447995	97318.44116570031	57616.270387613295	146551.66485073336
366.67126392924985	165.0	107.0	102.0	47.0	53.0	5306764.414962864	78.0	4144378.1510590855	99087.29672931878	68798.09390834639	159607.23216090442
365.21340394565635	148.0	101.0	112.0	68.0	45.0	5331358.2331190035	97.0	3983478.49864225	104145.66109937144	60208.1093843892	168655.3047736404
369.4728847098555	153.0	100.0	118.0	63.0	40.0	5113853.429736467	85.0	4074675.6422430333	97660.39748972593	61809.01443921071	170081.9033531013
374.65833533936654	161.0	103.0	106.0	70.0	34.0	5396409.311003061	70.0	3530515.727295273	95914.51760292832	57919.274012629896	142548.0456487912
367.715284752757	180.0	86.0	104.0	53.0	51.0	5024059.565511772	93.0	4436846.617892207	100572.46006568143	71697.30441445125	176278.24918641694
375.9859134950586	157.0	115.0	117.0	54.0	31.0	5282521.534419363	55.0	3149608.040399224	96882.72729694555	54006.66966761184	133729.31537588104
370.59031695294885	164.0	97.0	102.0	70.0	41.0	4965131.571490413	72.0	3984977.869365176	99919.5530796276	60820.094736871215	165471.97119090863
374.41512277549	167.0	112.0	99.0	53.0	43.0	4838686.2224991135	89.0	4058180.6872719163	93710.50059549032	64526.98606447976	165204.2467328299
370.20459019713275	158.0	99.0	119.0	57.0	41.0	5501893.746379503	83.0	3747800.6713705785	100159.04389656232	59771.015927160275	151804.6332354123
364.54306789107454	157.0	93.0	113.0	58.0	53.0	4662055.694584619	107.0	4401113.3193106055	108615.87833702195	75154.46136618267	181254.57669754233
372.3461064592021	180.0	84.0	108.0	60.0	42.0	5505211.758784042	85.0	3921872.1890381053	99272.7284555444	56568.90827674967	152058.38121315115
367.1755579340541	146.0	107.0	106.0	72.0	43.0	4769511.511536121	84.0	4202931.954838668	104574.82531003197	65850.45986658066	164778.94396831986
365.56830770962273	157.0	88.0	116.0	64.0	49.0	5036757.4270687755	59.0	4121499.7551990924	108617.3443727048	67438.80119312063	167641.13763375906
374.33097602275086	161.0	116.0	107.0	54.0	36.0	5179462.028703456	78.0	3381578.468800962	98359.16495106735	56145.49516515542	139307.0689283597
375.4884876700931	174.0	105.0	114.0	40.0	41.0	5199723.212898603	99.0	3485494.150189871	99141.22439173807	58834.04980503216	139889.69044063688
372.24862204248916	167.0	88.0	111.0	70.0	38.0	5340918.816405132	46.0	3880188.431304823	96524.12703381621	62048.19947447678	156771.07028215646
369.10959914147065	167.0	95.0	104.0	67.0	41.0	5586649.952553226	95.0	3892368.39501244	104412.43705752175	60983.547012564624	157929.38670365507
371.57264202154226	177.0	92.0	104.0	60.0	41.0	5639331.935161451	51.0	3687916.976406931	102056.17529429734	57540.20938642311	150484.0010100542
376.5032818319271	171.0	111.0	102.0	58.0	32.0	5422772.411107689	70.0	3462485.4900631793	94196.01862335915	55550.48176606554	145711.4534034431
372.3042594482809	175.0	98.0	103.0	55.0	43.0	5569037.334573466	67.0	3514952.834021773	98855.25982701403	50373.19248348009	143082.16306901968
373.0383772979682	167.0	101.0	118.0	52.0	36.0	5709987.657099044	43.0	3369263.2677893476	94340.12886423877	49020.20601824339	143664.60481468274
367.25463778541825	166.0	90.0	110.0	55.0	53.0	5129420.96850928	93.0	4123321.630211179	104169.2721516179	63146.826600521206	166168.234850219
370.59592039856307	164.0	104.0	109.0	57.0	40.0	5534405.663082937	67.0	3753986.5518276324	98088.45195898687	66248.28019446835	151497.44222345512
370.20579680972355	153.0	101.0	117.0	60.0	43.0	5131234.617140863	80.0	4146900.9346737876	99982.53079884677	63043.6178760131	161848.16090340313
364.12486747427477	137.0	102.0	111.0	74.0	50.0	5310478.533942673	67.0	4430842.1837452855	105359.62065455556	65184.326131181166	183194.26189542483
372.8011229601176	166.0	91.0	123.0	56.0	38.0	5266548.722703063	65.0	3585339.7819851357	98835.5375856483	59357.98954345689	148152.53430613366
367.7159830515893	163.0	98.0	111.0	57.0	45.0	5360488.394724791	88.0	3849959.9369964246	98340.7473198353	65834.14114369801	156493.25813629068
372.37569575400215	170.0	99.0	112.0	50.0	43.0	5293781.115488128	78.0	3530162.1960424418	98875.06178133262	58295.73836067681	144248.30692151614
376.1380628519099	168.0	95.0	124.0	51.0	36.0	5041125.93530258	59.0	3517855.0476335883	94966.07907404841	47132.718899632426	144506.28196517227
370.39485312702755	157.0	97.0	120.0	53.0	47.0	4829716.566476116	62.0	4103215.0303928116	102888.28735147821	65466.30880413773	162692.41131040308
363.17344495674934	166.0	101.0	93.0	65.0	49.0	5167389.46801863	120.0	4423082.350068728	106542.8829216819	69768.30153827672	169093.93352476007
369.31015007342	171.0	98.0	104.0	54.0	47.0	5162441.916391056	69.0	4009341.612607406	99323.05791651786	64507.66373919189	162013.4083953622
369.633230686106	144.0	120.0	110.0	50.0	50.0	4719892.132592295	103.0	4351335.772270707	103790.48524137345	61402.118240104784	171556.80791125054
368.0716083528541	156.0	95.0	114.0	66.0	43.0	4970390.514420418	86.0	3907859.4527906887	101171.2470317623	60369.994224342045	162835.43880364252
370.29186607970104	154.0	112.0	98.0	66.0	44.0	5155440.478926971	81.0	4100214.1510827197	103342.41274594876	59030.30360429704	163862.07192880855
374.91515702577453	157.0	96.0	131.0	48.0	42.0	4810891.925349116	57.0	3960427.284198442	101008.82095629984	56299.79856877833	149265.08629318734
375.8572557868016	159.0	114.0	106.0	60.0	35.0	5356633.251790304	58.0	3578612.725988095	94386.77305633883	60390.05514788015	148932.08365707705
